roi	subject_id	num_bins	prf_ecc_bins	prf_pcm_bins_median	prf_r2_bins_median	prf_pcm_bins_ci_upper_bound	prf_pcm_bins_ci_lower_bound
V3	412528	8	3.6444706916809086	3.215180341817921	0.5272077178955078	8.379532996574211	1.3161251303863426
V3	412528	9	5.804489612579346	2.3859424380522856	0.4685694122314453	6.349488898071871	1.1731877957140608
V1	573249	0	0.0753892883658409	18.54467597488641	0.1424264335632324	20.133583710932008	16.125198601067492
V1	573249	1	0.1175227910280227	16.38542299384177	0.0790627002716064	22.502849648828693	9.12393619329261
V1	573249	2	0.2333593368530273	12.525323857834108	0.1150810718536377	26.764575862213988	2.688213305932284
V1	573249	3	0.3271999955177307	14.35395646433201	0.1216396713256836	21.475404002952324	6.09473849802055
V1	573249	4	0.5433127880096436	10.531901816329851	0.2485314559936523	19.938970095684745	5.010657642313448
V1	573249	5	0.9206414818763732	7.79962181410753	0.2648472785949707	12.825959416552244	3.1514815729138514
V1	573249	6	1.4371987581253052	5.759294237077628	0.3130563545227051	11.169683123004877	1.6292412036509818
V1	573249	7	2.628504753112793	3.163421456314178	0.3457419967651367	6.698306000632386	1.7058428348251478
V1	573249	8	4.047465801239014	2.9059716549286225	0.4675190353393554	4.6561447913054135	1.3367074946061406
V1	573249	9	5.715646266937256	2.282387571533116	0.5075985336303711	3.952885532154186	0.8408694150785808
V2	573249	0	NaN	NaN	NaN	NaN	NaN
V2	573249	1	0.1493408381938934	17.36631552888991	0.1068969345092773	31.474083019305112	11.691157279001994
V2	573249	2	0.2041205614805221	20.917337679052128	0.0985732078552246	47.391159727310345	9.108834852283856
V2	573249	3	0.3580290973186493	14.405090237816363	0.1861543083190918	42.70060780640339	2.783951294786829
V2	573249	4	0.6032577753067017	12.843925131975366	0.2558392333984375	20.78959844586209	2.897215593392476
V2	573249	5	0.8821477293968201	7.7488036967572	0.3563899993896484	10.412729597524034	3.3714466437019204
V2	573249	6	1.5422669649124148	6.258912256303462	0.4428691864013672	10.928393668030536	1.8832068140565568
V2	573249	7	2.5396738052368164	4.462790276172653	0.4948630523681641	8.344052094335169	1.7176269044102814
V2	573249	8	3.889723539352417	2.733791275078617	0.5312364196777344	4.269617522093798	1.2687102142982016
V2	573249	9	5.723692893981934	1.773929949440192	0.5201717758178711	3.223725781052172	0.6745603209454735
V3	573249	0	0.0881600007414817	21.55851413246269	0.1633972549438476	21.93748170571888	20.749660905213148
V3	573249	1	0.1479801535606384	30.282345694578108	0.1585501480102539	45.940235498855785	12.00046290689004
V3	573249	2	0.2266774624586105	33.41121482777135	0.2023673057556152	47.16259368098231	19.068871055375027
V3	573249	3	0.3567572832107544	23.280140777476863	0.2507623481750488	36.65895942598575	17.176764747327248
V3	573249	4	0.5589929223060608	15.642201368997924	0.3070065307617187	19.724558061174555	7.304504599122644
V3	573249	5	0.8798297047615051	12.94342843892191	0.3533908843994141	20.38364385356102	5.050023278372923
V3	573249	6	1.4945257902145386	5.864608751648097	0.3610365295410156	11.493394724961496	3.788678946845625
V3	573249	7	2.48267650604248	4.157237316192335	0.5033720016479493	8.359879699993286	2.1129335669497773
V3	573249	8	3.881659984588623	2.675601455548499	0.5383227920532226	5.092206735111011	1.2296624919537174
V3	573249	9	5.706471920013428	2.1904330375160788	0.5169237136840821	5.280836972265001	1.341239661614307
V1	724446	0	0.065226711332798	18.29032722211285	0.1033625030517578	35.392044892433375	3.769200500048389
V1	724446	1	0.1267101019620895	20.038543062867017	0.1044763946533203	31.169438267068166	3.9098405212162968
V1	724446	2	0.227568581700325	18.686763382874748	0.22526216506958	26.978318417677343	2.463800503359385
V1	724446	3	0.356488823890686	17.117092446874	0.3660147857666015	40.02797621779066	2.5925564460828165
V1	724446	4	0.591677725315094	13.739815512219128	0.4851121139526367	22.59300050775772	6.200186110534
V1	724446	5	0.8636443614959717	10.213995974149432	0.5430793762207031	17.031135228365056	4.287951363115719
V1	724446	6	1.4900352954864502	5.579497330110208	0.6191775894165039	8.424147992620691	2.852600636617176
V1	724446	7	2.325135946273804	4.159623478261417	0.6361989974975586	6.299716501578343	1.0278349524692718
V1	724446	8	3.93894624710083	2.9442132684963656	0.6353382873535156	6.480456453857268	1.354092000904471
V1	724446	9	5.696967124938964	2.5165606021081866	0.5805617141723632	4.820095138511429	1.1820890816046192
V2	724446	0	0.0682938322424888	11.702700749841254	0.1552626514434814	38.18901694516287	2.661995162905185
V2	724446	1	0.130498930811882	22.20694114072192	0.1384378051757812	41.17255530919629	6.22541365098156
V2	724446	2	0.2315383851528167	20.54658740719924	0.2695313644409179	43.71186089546234	6.363495715785442
V2	724446	3	0.3425672650337219	16.315053748485358	0.3430413055419922	21.285255571681432	9.95136070256506
V2	724446	4	0.5663658380508423	11.687673821553672	0.4641238021850586	20.680986215159525	2.5339301560004563
V2	724446	5	0.942802667617798	7.200918309801955	0.4993708801269531	14.999338098273537	0.5702790612885726
V2	724446	6	1.4820560216903689	5.198643883845821	0.5239505767822266	11.272162608839286	1.1871016870203956
V2	724446	7	2.322686672210693	3.530633918416138	0.5006904602050781	6.235279304840684	1.2553681091315014
V2	724446	8	3.9829914569854736	2.010820292784131	0.589554443359375	4.44825845359028	0.9446390562819688
V2	724446	9	5.65545654296875	2.288554664498288	0.575998420715332	5.857030589889976	0.7787162137830318
V3	724446	0	0.0881600007414817	33.60681883909807	0.1552626514434814	48.54969825147753	20.901919945135603
V3	724446	1	0.1289762109518051	37.3881515752884	0.1850059700012207	45.39816141633495	12.745388015008366
V3	724446	2	0.2240000069141387	24.93512779072556	0.29109514236450196	41.49400402059695	12.7338916540929
V3	724446	3	0.3446041643619537	16.446167319214545	0.3845013809204101	30.42665695762073	9.906179068331612
V3	724446	4	0.5595947504043579	13.194325973633232	0.4175869750976562	22.62056566542949	5.876485274388682
V3	724446	5	0.8848649859428406	9.843836186834462	0.4581240463256836	15.607281559059704	2.744963719406595
V3	724446	6	1.4729511737823486	7.1772855051758135	0.496230354309082	13.784669242352251	2.640650699204792
V3	724446	7	2.28570294380188	3.94880779266351	0.510019645690918	6.6598667853222	1.5461387894192515
V3	724446	8	3.9468531608581534	2.3564226176749874	0.4689837265014648	3.944546544381654	1.2431123357475535
V3	724446	9	5.640383720397949	1.716663687659142	0.4457917022705078	4.959073941100663	0.711124170635047
V1	825048	0	0.0944490209221839	15.738157090459318	0.0732359886169433	16.83477300183649	10.279105041094931
V1	825048	1	0.1313955038785934	29.73159110508296	0.3289451599121094	42.40948026477463	15.366599508023947
V1	825048	2	0.2032367140054702	31.19113117090008	0.2529503059387207	41.11890844919497	10.08990273039652
V1	825048	3	0.3105818927288055	18.571772985420463	0.2842210006713867	36.35961842943798	7.374699807574694
V1	825048	4	0.6087332367897034	11.44902034889826	0.3620838928222656	20.09184059132503	5.109479286406434
V1	825048	5	0.9193125367164612	10.997831044410068	0.4232611846923828	20.87375089813149	6.024904070678302
V1	825048	6	1.5629057884216309	7.146794232931938	0.5440339279174805	13.122344166409238	4.142964630422981
V1	825048	7	2.4294590950012207	6.364138663461618	0.644197998046875	10.776108279821475	3.2097200743135152
V1	825048	8	3.964263200759888	3.411282109601324	0.6896760559082031	5.800887515792	2.05774278559154
V1	825048	9	5.697155952453613	2.642098579868672	0.6646591186523437	4.080937274759208	1.2855175499994225
V2	825048	0	NaN	NaN	NaN	NaN	NaN
V2	825048	1	0.1292609870433807	19.758452580574904	0.2082441520690918	40.01073464450499	12.817735535380242
V2	825048	2	0.2040350139141082	19.32931120727752	0.2076271247863769	45.256803003946615	6.812567001689313
V2	825048	3	0.3409112095832824	17.291345337371844	0.316220588684082	44.49898729832058	6.94583933173734
V2	825048	4	0.5599980354309082	12.041025501139517	0.5137567520141602	33.23837553263771	7.216080431478309
V2	825048	5	0.9206209182739258	10.216009367907322	0.5600234985351562	17.975077185769454	5.075824283303276
V2	825048	6	1.4961875677108762	6.231935707309877	0.5945036315917969	9.83909174962626	3.145061688539176
V2	825048	7	2.44767427444458	4.283160965742232	0.6166407012939452	7.820837253647717	1.3296636115757396
V2	825048	8	3.871623277664185	3.01684423960953	0.614007339477539	4.707495941582292	1.3017964502217647
V2	825048	9	5.773491382598876	2.5587510291893336	0.5693418884277344	6.141245204506744	1.101825067654912
V3	825048	0	NaN	NaN	NaN	NaN	NaN
V3	825048	1	0.1512379497289657	27.63351926853844	0.37072265625	33.9169020071442	21.227101406636915
V3	825048	2	0.2332612425088882	30.19852829606732	0.3716653442382812	44.868927739576286	15.124315771037653
V3	825048	3	0.3334684073925018	22.6632096052128	0.50677490234375	39.7916958403205	9.41663489690614
V3	825048	4	0.569624662399292	15.013893727789652	0.5828450775146484	28.154470413280634	8.513377725466723
V3	825048	5	0.8631791472434998	10.103980261689724	0.5475244522094727	20.836512610096708	6.010396359226413
V3	825048	6	1.4825657606124878	6.030866089643757	0.5211124420166016	10.91292353682743	2.876292961803097
V3	825048	7	2.330170154571533	4.450829675058009	0.54175537109375	7.4709869318878095	1.5845697177684936
V3	825048	8	3.871999979019165	2.742919845571936	0.5086156845092773	4.662912893994526	1.222255675066629
V3	825048	9	5.605658054351806	2.259694417600193	0.4935124969482422	3.792823898494517	0.9049251738800056
V1	905147	0	NaN	NaN	NaN	NaN	NaN
V1	905147	1	0.1299123615026474	21.447820024753995	0.1733192253112793	22.763711000636288	17.395306624024865
V1	905147	2	0.2036277055740356	18.758560241154363	0.285670166015625	33.1663110348203	12.737652359373412
V1	905147	3	0.3450202345848083	13.925893257403317	0.319744644165039	21.05819382882227	6.820287687515461
V1	905147	4	0.5593231916427612	11.244432337219418	0.3876582336425781	29.256460122416165	7.669083105843536
V1	905147	5	0.8823062181472778	8.960840358765008	0.3865462112426758	16.57233491576946	5.458089713543496
V1	905147	6	1.4808000326156616	6.290204818751612	0.4376690292358398	14.747621185050852	3.3923317696767468
V1	905147	7	2.5711560249328613	4.001738554871101	0.5100434875488281	6.261835015374197	2.757527358077601
V1	905147	8	3.957574844360352	3.524634504205727	0.5898789215087891	5.911181435897138	1.900124667691619
V1	905147	9	5.656543254852295	2.4745694511610705	0.5642660903930664	4.399226308063477	1.443564602959958
V2	905147	0	NaN	NaN	NaN	NaN	NaN
V2	905147	1	0.1299123615026474	14.446855898852595	0.1733192253112793	14.569823769954333	14.101341729841003
V2	905147	2	0.2327865213155746	19.089320899899043	0.1204814910888671	28.637621641263777	10.051197832463783
V2	905147	3	0.332256019115448	17.66986931288532	0.3657648086547851	30.75352527259555	6.217783773032815
V2	905147	4	0.4842917323112488	8.631620588110021	0.3216636276245117	19.88723089455853	2.5205752323169524
V2	905147	5	0.8780731558799744	6.400934087805029	0.3971831130981445	10.957757189145015	2.7318429092634418
V2	905147	6	1.568067193031311	4.986650010000505	0.5079394149780273	8.713814214593679	2.1312942402269712
V2	905147	7	2.2981374263763428	3.936861116925079	0.5001921844482422	6.367918377676936	1.5911515200184496
V2	905147	8	3.868861436843873	2.697768159819675	0.5069105148315429	4.8282012763757285	1.3811122501504545
V2	905147	9	5.740394115447998	2.257302186961616	0.5284982681274414	4.046511588975962	0.7801248927521043
V3	905147	0	NaN	NaN	NaN	NaN	NaN
V3	905147	1	0.1166397035121917	11.263184658679776	0.12863695621490476	13.127906764965909	11.002285962600078
V3	905147	2	0.2499758601188659	24.535521849009264	0.1143019199371337	37.345962797763086	12.53640620140298
V3	905147	3	0.3537289202213287	20.258996071118343	0.3868222045898437	44.53580528999467	5.681920670147416
V3	905147	4	0.5303010940551758	15.177199858249264	0.4356393814086914	30.459131417653023	4.79173450694674
V3	905147	5	0.9192445278167723	9.958372146464647	0.4770447540283203	18.226215449435447	4.359080542153319
V3	905147	6	1.5146009922027588	5.455121981232278	0.4744528579711914	9.307439559065154	2.66096248672672
V3	905147	7	2.3016672134399414	4.213718002050114	0.4722135162353515	8.924624245275492	2.0281873292818564
V3	905147	8	3.939172267913818	2.789552018288082	0.4639584350585937	4.719594196215454	1.1675600878287438
V3	905147	9	5.724441051483154	2.098786483537085	0.5100159072875976	4.224494277176487	1.092992048819884
V1	102311	0	NaN	NaN	NaN	NaN	NaN
V1	102311	1	NaN	NaN	NaN	NaN	NaN
V1	102311	2	0.22977063	0.780467680771351	0.09103071	0.82701318853593	0.689847797736436
V1	102311	3	0.42916963	21.951590320499527	0.064590394	24.03301179379301	11.53298964157492
V1	102311	4	0.6295527	7.804399349548886	0.09536129	11.248996464468092	4.641680537850304
V1	102311	5	0.89864534	7.685698842042879	0.22023195	13.969943359266098	4.356969448776395
V1	102311	6	1.5302813	6.235568971981705	0.3392249	13.864130260286098	2.7382054139743537
V1	102311	7	2.3217554	4.811339712800276	0.42691568	7.712480415018083	2.443001977358476
V1	102311	8	3.8748918	3.0730135810528054	0.4496341	5.253776975660104	1.4823271870735673
V1	102311	9	5.655219	2.3000806436227244	0.43047565	3.994262336744292	1.0386412553293314
V2	102311	0	NaN	NaN	NaN	NaN	NaN
V2	102311	1	NaN	NaN	NaN	NaN	NaN
V2	102311	2	NaN	NaN	NaN	NaN	NaN
V2	102311	3	0.426797	17.576676446432213	0.064590394	24.066254090035265	9.511194731720266
V2	102311	4	0.60914713	15.831616546363062	0.14325482	27.54851326679197	6.302010132541977
V2	102311	5	0.88968647	12.81352379104622	0.30800158	23.08971599076932	6.828739416149012
V2	102311	6	1.5066715	9.199125858536382	0.47948575	19.102169679674223	5.409478636958843
V2	102311	7	2.3650336	5.871638321041065	0.5099676	10.257557284635553	3.6382877645804768
V2	102311	8	3.903894	3.8626118199916015	0.50388217	5.795652464487351	2.3158068108697045
V2	102311	9	5.7316246	2.3401317131922124	0.44742575	3.662282829318511	1.1165607129227029
V3	102311	0	NaN	NaN	NaN	NaN	NaN
V3	102311	1	NaN	NaN	NaN	NaN	NaN
V3	102311	2	NaN	NaN	NaN	NaN	NaN
V3	102311	3	0.4304	15.371881010629926	0.095400155	19.435266356755967	7.255164155172355
V3	102311	4	0.6131034	18.67822432818937	0.2058987	37.39679210470331	6.402785018954772
V3	102311	5	0.8662053	12.637551678825536	0.27606732	32.373403241456536	4.726579265443594
V3	102311	6	1.5319775	8.511963329073401	0.42999113	25.689711274832625	2.851105965241216
V3	102311	7	2.2632535	4.618468340395353	0.43898606	7.876562967958148	1.913249632009429
V3	102311	8	3.8544044	2.5373466308430825	0.4040519	4.325638194101724	1.5449748872864926
V3	102311	9	6.1497693	2.355850580958717	0.3882693	5.489685592082054	0.7966799771297243
V1	125525	0	0.06790598	10.029121737461743	0.08663357	15.269336531787864	9.585087691788756
V1	125525	1	0.1566604	9.811871168171754	0.0735524	18.45180878248194	7.266028724755225
V1	125525	2	0.24693441	10.927709564430872	0.073204994	20.570308557609813	9.09141992664599
V1	125525	3	0.3362719	12.129448950573478	0.09677416	17.084884504865318	7.556749544381244
V1	125525	4	0.6163423	13.975655365999978	0.21186066	27.37658119491999	9.269077655909426
V1	125525	5	0.91977525	10.933871241016572	0.5256394	17.046465916220438	4.936014758141424
V1	125525	6	1.3932543	7.064294181342397	0.5826999	14.317641335427002	2.09321097844021
V1	125525	7	2.2925167	3.331111260752464	0.5315805	9.31515598515903	1.7381573379526507
V1	125525	8	3.941429	2.236703535718403	0.60211706	3.9153555832089593	1.249535513007053
V1	125525	9	5.812152	2.2312844642603737	0.6241755	3.6449169292666994	0.8779069690745352
V2	125525	0	NaN	NaN	NaN	NaN	NaN
V2	125525	1	0.1422251	27.91449788887465	0.08851129	47.853916494783945	5.935469830426464
V2	125525	2	0.224	18.508783690503453	0.07279074	21.39373363160645	12.158637463887043
V2	125525	3	0.377508	18.207970423195675	0.12645906	25.50209430900194	9.567072788005143
V2	125525	4	0.5824	15.805309642206192	0.36298478	24.39971599309818	3.424196763164943
V2	125525	5	0.96213824	13.007003291876396	0.5260523	21.11353321714712	5.111576572606504
V2	125525	6	1.4192308	9.01171697632044	0.60030425	19.47598151727592	1.5154496928522048
V2	125525	7	2.3984323	3.868360854001198	0.53799284	5.457454165213635	2.463081634594625
V2	125525	8	4.145998	2.622863222063779	0.5905566	5.268539958663609	1.342709684527953
V2	125525	9	5.828307	2.483527275117948	0.5597466	5.491591316321261	0.8856145166574559
V3	125525	0	NaN	NaN	NaN	NaN	NaN
V3	125525	1	0.13587347	17.153823527458695	0.12608933	45.33418725471645	12.833965806177138
V3	125525	2	0.224	26.10582538607411	0.16331148	47.28930256388151	12.155550273076814
V3	125525	3	0.3580374	26.66407289250925	0.18138885	44.11173767494615	12.094381875556966
V3	125525	4	0.5686472	14.288148985786927	0.26587534	31.783997203464704	4.544519531813512
V3	125525	5	0.92641246	7.937622252690854	0.3335476	18.52758474923853	2.934477675323668
V3	125525	6	1.6090157	4.9915876499381095	0.50113	10.153589214485349	1.0429500468625228
V3	125525	7	2.5568116	4.353327576775626	0.58771646	8.603469499318539	0.8715388185200457
V3	125525	8	3.8938289	3.1521973271747754	0.5707620200000001	6.494474415228002	0.8576345178748391
V3	125525	9	5.639344	2.2991351508477176	0.41176078	4.037265308418663	0.7999640443409447
V1	144226	0	NaN	NaN	NaN	NaN	NaN
V1	144226	1	0.1324275	24.742386103939367	0.08114349	27.27726002345035	18.31736551287712
V1	144226	2	0.23496687	24.77799617779851	0.23362917	33.548785201703865	2.382070252978622
V1	144226	3	0.32737818	16.260186704825795	0.28738898	31.62815146414121	2.6435602609226705
V1	144226	4	0.56676614	10.499530459374638	0.31336993	21.87499101686325	3.973761652655489
V1	144226	5	0.96516454	7.501878667583977	0.35398918	12.6417962516014	3.685496193220167
V1	144226	6	1.5320746	5.151370774180274	0.47436744	12.812895247278652	2.5159878050762887
